,screen_names,texts,dates,langs
208,HeribertoMon,Cuando veo en una serie/película a alguien comiendo una hamburguesa con malteada siento la increíble necesidad de c… https://t.co/6zagOPAcfV,2021-04-26 23:29:28,es
209,MeDicenJuanJose,Dios bendiga la hamburguesa con queso del McDonalds.,2021-04-26 23:24:20,es
210,Joaamolina_,que ganas de una hamburguesa con mucho cheddar wacho quien me regala 🤧,2021-04-26 23:21:13,es
211,grumpyonyx,"@Wishwereheather Toy perfecta, con ganas de civilización y una hamburguesa con muchas papas fritas",2021-04-26 23:17:12,es
212,Ryux_99,@rigojose23 2 comidas al dia por el mediodia suelo comer arroz y una hamburguesa o pasta y una hamburguesa con poco… https://t.co/jQhrqTzaHB,2021-04-26 23:10:14,es
213,camiballis,Unas ganas de una hamburguesa con mucho cheddar YA,2021-04-26 23:09:19,es
214,JorgeReyes2020,Una buena hamburguesa con papas fritas estaría necesitando,2021-04-26 23:01:50,es
215,martooyoung,"una buena hamburguesa con cheddar y bacon 

I vote #Louies for #BestFanArmy at the #iHeartAwards https://t.co/chNuAP6SG4",2021-04-26 23:01:38,es
216,DelfiArrousez,Dios tengo tanta hambre q te atajo una hamburguesa con la cola,2021-04-26 23:00:05,es
217,walterandsg,"@donnysnflwr imagina si comes una hamburguesa con sus papas fritas y una coca así bien grande, tipo como sería?",2021-04-26 22:52:59,es
218,Mara38891937,"Cosas que quiero en este momento:
Una hamburguesa con papitas y besitos de ti mi amor :(",2021-04-26 22:49:56,es
219,xxrebaa,Que ganas de una hamburguesa con papas fritas,2021-04-26 22:36:05,es
220,elprritocfuedkz,La vida es como una hamburguesa con queso GRATI NADA,2021-04-26 22:35:09,es
221,MonseratLopez01,@LeidyArellano7 que antojo de una hamburguesa con papas y malteada😣,2021-04-26 22:30:17,es
222,HiddennLetters,"Cenó bacalao el martes, truchas fritas para el miércoles, jueves salmón y el atún no podía faltar el viernes, por l… https://t.co/fqwXdz82eK",2021-04-26 22:25:11,es
223,laurarv26,"Nunca me inviten a comer mariscos, siempre voy a pedir una hamburguesa con papas 🙃",2021-04-26 22:18:00,es
224,Julietachamorr,Quiero hamburguesa con papitas ☹️,2021-04-26 22:05:49,es
225,Soledad10998,"Quiero tomar coca y una re hamburguesa con papas loco, para qué nací si no puedo darme esos gustos????!!!!",2021-04-26 21:42:46,es
226,thailovestay,quiero hamburguesa con papas :c,2021-04-26 21:39:50,es
227,moonlightkjisoo,Quiero una hamburguesa con papas.,2021-04-26 21:32:36,es
228,ramos_paolay,Solo quiero comer una hamburguesa con papitas mientras lloro,2021-04-26 21:29:36,es
229,camidelpiero,"Llegue del colegio a casa cagada de hambre y me merende una hamburguesa con papas fritas,ni gorda por??",2021-04-26 21:11:44,es
230,Belenxeneizee,Que ganas de una hamburguesa con papas😋🐽,2021-04-26 20:47:17,es
231,Isabela_Arango2,"Cómo cuando pedí mi hamburguesa con salsa de piña y a ella no le gustaba la salsa de piña, y confundí las hamburgue… https://t.co/9itLmLilx3",2021-04-26 20:42:59,es
232,clumsygguk,las personas comentando en los post del ig del McDonald's tienen las mismas vibes que irían al sitio y chillarian p… https://t.co/ODmcGcKz0P,2021-04-26 20:37:39,es
233,LianaMerele,"Estudien, para que el día de mañana cobren un trabajo práctico o lo intercambien por una hamburguesa con pintas",2021-04-26 20:34:15,es
234,DcvilsLawycr,"@prxttybxllerina EXACTAMENTE, se me viene antojando así, una pizza o una hamburguesa con papas fritas.",2021-04-26 20:27:01,es
235,castrovillarit,Es todo risas hasta que estoy 2 días terminando de comer una simple hamburguesa con papas y encima me empacho,2021-04-26 20:10:52,es
236,dreyes10000,@nvch031 denante vi un video de una hamburguesa con quedo azul y esta gila quedó con crisis. la tauro season pegando fuerte.,2021-04-26 20:08:40,es
237,vxsxllx,ojalá me envíen una hamburguesa con rosas y un globo chakalon,2021-04-26 19:59:46,es
238,tacosfrijoles_,Se están burlando de los gringos por quejarse de la hamburguesa con aguacate y la vdd a mi también me da mucho asco… https://t.co/qMDaCuj5OT,2021-04-26 19:48:57,es
239,404Iuvr,"WEON QUE ONDA TODOS LOS DREAM BURGER ANTIS, NO HAN COMIDO NUNCA UNA HAMBURGUESA CON PALTA ??? ES LA WEA MÁS RICA QUÉ CHUCHA",2021-04-26 19:43:05,es
240,Evilkisses_,"quiero abdomen plano, pero tmb quiero una hamburguesa con papas y nuggets",2021-04-26 19:39:49,es
241,_Galaa22_,Quiero hamburguesa con papafritas.,2021-04-26 19:37:48,es
242,Lita88Megan,"Entonces son bisexuales, o como 🙄🤔 te puede atraer una hamburguesa con queso🤔 no pues hamburguesexual, perfecto 😂😂😂… https://t.co/IxglL8kU6N",2021-04-26 19:30:37,es
243,Daalmarza,"Me quiero comer una rica hamburguesa con tocineta, queso cheddar, papas fritas😭.",2021-04-26 19:26:44,es
244,dxnuchis,ando queriendo una hamburguesa con todo mi ser,2021-04-26 19:15:59,es
245,HootersdeMexico,"Hoy fútbol italiano, inglés y español para acompañar tu ensalada o hamburguesa con 25% de descuento

⚽🇮🇹Lazio vs Mi… https://t.co/oMtjgzVNUr",2021-04-26 18:49:19,es
246,spain_c,"@hoseokiel0ve Yo pensaba que sería una hamburguesa con ensalada del mac.,jjjj",2021-04-26 18:42:13,es
247,qsackity,como vas a comer una hamburguesa CON PALTA Y PEPINO dios miooo,2021-04-26 18:37:16,es
248,MariaCarvB,Yo intentando no estar triste : pedir hamburguesa con patatas y pasteles pal postre.,2021-04-26 18:33:09,es
249,vxlb11,hoy cumplo mes con novio y primer mes que no estamos juntos comiendo pollo o hamburguesa con churros,2021-04-26 18:27:27,es
250,o___otfound,no me gustan las hamburguesas pero dream saco una Hamburguesa con el señor bestia,2021-04-26 18:26:47,es
251,RajniCc,"@patycovarrubia8 Esa es una hamburguesa con thins, champiñones, espinacas, pimiento y cebolla salteados y la carne… https://t.co/Zlx60APouj",2021-04-26 18:24:33,es
252,karlinaplastic,Quiero una hamburguesa (con carne),2021-04-26 18:21:43,es
253,pame_montero190,"Pedí a dos garraferos distintos una garrafa y al kiosco un combo de hamburguesa con papas y cheddar.
No llego ningú… https://t.co/Dk9hkzC1GJ",2021-04-26 18:00:55,es
254,nallevazquez,Compré una ensaladita en $60 y dos locales más adelante tenían una hamburguesa con papas y refresco por $45. https://t.co/U44EhXYV3l,2021-04-26 17:45:44,es
255,gabrielgrimado_,@Nigarto te la cambio por media hamburguesa con cheddar,2021-04-26 17:44:22,es
256,Abigailprozz,Unas ganas de una hamburguesa con papitas,2021-04-26 17:36:59,es
257,Merce83498505,Quién coño pide una hamburguesa con poquito queso 🤯,2021-04-26 17:32:24,es
258,BlackPxndu,"Buenas, por si aún nadie te lo ha dicho, paso a decirte, ten un buen día, sonríe y recuerda que eres un ser chingxn… https://t.co/vFAXotUGaQ",2021-04-26 17:11:36,es
259,bel3008,Unas ganas de un hamburguesa con cheddar y bacon,2021-04-26 17:07:34,es
260,Joscely73587994,Mi perro es yo cuando veo una hamburguesa con mucho cheddar!!! 🥰 https://t.co/x8d8gVyUf4,2021-04-26 16:53:55,es
261,rociopoblete01,"Más de 1000p hacerce las uñas, deja mejor me compro una hamburguesa con papas",2021-04-26 16:44:21,es
262,lulyfloresok,Vendo mi alma por una hamburguesa con papas fritas,2021-04-26 16:41:25,es
263,corazondeos_o,@TeamLarcho Pues dame una triple doble hamburguesa con queso no muy derretido jamón cosido y Bacon hiper crujiente… https://t.co/qygP7gpyvM,2021-04-26 16:37:24,es
264,LuchitoCabot,"Si uno pide una hamburguesa con papas cheddar y te traen las papas sin cheddar, mínimamente esperas que te manden o… https://t.co/sFgYc2VTfF",2021-04-26 16:35:05,es
265,BebenCami,ya están picando las ganas de una hamburguesa con papas y cheddar,2021-04-26 16:28:29,es
266,SofiaMDesima,que ganas de una hamburguesa con papas 🥺🥺,2021-04-26 16:26:26,es
267,__LMLM,"La vida me pide mucho, yo solo quiero comer hamburguesa con alguien que me quiera.",2021-04-26 15:57:16,es
268,fatigamp1,@LenovoES @CB1939Canarias Y porque no decorar la hamburguesa con los colores del equipo,2021-04-26 15:54:13,es
269,FerreiraCaro_,Que ganas de hamburguesa con papas fritas 😣,2021-04-26 15:51:04,es
270,CeleLpez9,"@Danny_Ortiz95 Jaja te amo mi amor ,😍, pero primero vamos a comer una buena hamburguesa con coca",2021-04-26 15:39:36,es
271,KmiLevrand,Me clavaría una hamburguesa con papas de Marvel si no fuera que estoy re corta de guita,2021-04-26 15:27:26,es
272,wheepiphany,@rebornsuit @K12ENBY una hamburguesa con mantequilla lo veo,2021-04-26 14:56:47,es
273,jikoohugs,o es una hamburguesa con el queso derretido,2021-04-26 14:50:03,es
274,JMCHBERRY,@jeodisease como va a ser manteca q comes hamburguesa con manteca,2021-04-26 14:49:35,es
275,H0NGJ00NIE,y cuando en 11 minutos salga un empleado del mcdonalds haciendo una hamburguesa con un envoltorio morado qué https://t.co/ngdZkP2wNO,2021-04-26 14:49:17,es
276,CCandelaLopez,"Necesito motivación para hacer ejercicio, pero lo único que me motiva es pensar en una terrible hamburguesa con mucho cheddar 😭",2021-04-26 14:48:30,es
277,kthpiola,será que van a sacar una hamburguesa con forma de corazón?,2021-04-26 14:46:47,es
278,kookylt,hamburguesa con forma de corazon,2021-04-26 14:45:25,es
279,Hamsterdie_,"@VaderCristo donde esta el agua en el aguacate,donde. es como si le pusiera hamburguesa con lechuga a una hamburguesa que no tiene lechuga",2021-04-26 14:44:07,es
280,fleetingbooks_,que ganas de encajarme una buena hamburguesa con papas,2021-04-26 14:39:55,es
281,HolaKelly,yo jartando una hamburguesa con té de manzanilla https://t.co/Or2gT6YmNi,2021-04-26 14:39:19,es
282,iF0RKO0K,la verdad is es de mcdonals lo mas seguro es q sea queso pq donde vieron una hamburguesa con manteca ??,2021-04-26 14:34:54,es
283,tammi_echegaray,"Altas las ganas de una hamburguesa con papas... No se.

WHAT'S MELTING

@BTS_twt",2021-04-26 14:24:51,es
284,WlTCHKOO,al final va a ser una hamburguesa con el nombre de cada miembro or smth like that,2021-04-26 14:23:52,ca
285,Glosslight_,"seguro es una hamburguesa con el logo de los chicos, ahre",2021-04-26 14:21:27,es
286,callowayswift,bueno paso de estar 45 min escuchando como frien una hamburguesa con 30g de mantequilla,2021-04-26 14:13:51,es
287,svrendipia,mira espero que si es algo del mcdonald sea jimin comiendose una buena hamburguesa con sus patatas porque sino no quiero nada,2021-04-26 14:09:39,es
288,Karen_Antonini,Esta mal que quiera romper la dieta por una hamburguesa con mucho queso y papas fritas?,2021-04-26 13:46:01,es
289,DiazCamila8,Que ganas de una buena hamburguesa con cheddar y todo,2021-04-26 13:31:44,es
290,FuerAxLimitE,@azurfx @Astronomicz Como entra una caliente hamburguesa con estos frios dias de querer morirse,2021-04-26 13:28:33,es
291,keyla__abreu,"Quiero un abdomen plano, pero también quiero una hamburguesa con papas y un refresco",2021-04-26 13:24:38,es
292,_eli_aguilera,Traigo un antojo bárbaro de una hamburguesa con pancinto untado con mantequilla 🤤,2021-04-26 13:21:23,es
293,RedEyesLegend,"@NikkouNoTamashi Jeje. Por algo me llaman el padrino del juego.

- Le guiñó un ojo con complicidad. -

En mí siempr… https://t.co/7ZUHy000Ok",2021-04-26 13:19:14,es
294,MaxiFarragut_,Che con carpa me clavaría una hamburguesa con cheddar y bacon a esta hora,2021-04-26 13:01:51,es
295,juanpitss,@Ramas1mp yo comí tipo 10 pm una hamburguesa con papas pero como me desvele y no comí nada me re cague de hambre,2021-04-26 12:57:38,es
296,lennnnap,me levante con ganas de desayunar una hamburguesa con mucho cheddar,2021-04-26 12:14:14,es
297,HappyVeggie4,"Cuando haces una hamburguesa con remolacha, hay que admitir que la pinta es buena 😋😋
A la nevera y para cenar 🤗 https://t.co/feDzA4ktYq",2021-04-26 11:58:20,es
298,thesunblessed,"@ozumasx al más puro estilo local. Ya puede ser un bistro o una puta steak house, el negocio, los dueños y la comid… https://t.co/zui1kRja4o",2021-04-26 10:43:11,es
299,GallitodeM,Yo de hamburguesa con queso de mc https://t.co/8P8ygVMCKh,2021-04-26 10:07:50,es
300,soyun_limon,"Me cené una hamburguesa con papas a las 11:30, eso afectó mi sueño y no he dormido nada, creo que ya empiezo a oler a anciano.",2021-04-26 09:21:59,es
301,Vnes_1710,"Fui a comer hamburguesa con un amigo y me dijo elegimos la que hace alusión a ti...

La hamburguesa se llama “la flaca sexy”🙊🙇🏻‍♀️",2021-04-26 07:17:57,es
302,AngelicViolets,@heavenlygoldenx Tiempo.  Ella dejo su mochila en el suelo sintió algo de alivio al no cargar con sus materiales y… https://t.co/zmKkmWq9WJ,2021-04-26 06:46:14,es
303,TBDT91,tengo ganas de hacerme una hamburguesa con pan pero el tema es que no hay pan,2021-04-26 06:41:31,es
304,Maggyto,"Intimidad es una palabra de cuatro sílabas para decir «Aquí está mi corazón y alma, por favor, muélelos, haz una ha… https://t.co/2sOhpWddWZ",2021-04-26 06:27:10,es
305,S3BA_ANDREW,@__shotmedown Leche de chocolate y una hamburguesa con queso cheddar y salsa BBQ,2021-04-26 05:34:56,es
306,facurenaud,Me comí una hamburguesa con papas fritas y después 1/2 d helado ahora no me puedo mover,2021-04-26 05:27:44,es
307,quierounmono_,@LRalseiS me voy a hacer una hamburguesa con ese perr,2021-04-26 05:25:27,es
308,Esparza_mar4,Bueno me clavé tremenda hamburguesa con unas pintas y recién ahora me siento mal por lo mucho que estoy comiendo,2021-04-26 05:00:23,es
309,AlinaAstorgaMo1,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera,2021-04-26 04:58:08,es
310,Pocho0612,Tengo planeada un hamburguesa con @andrea_numa  desde hace como 2 meses y nada mca 😂😂.,2021-04-26 04:48:42,es
311,AldanaaVarisco,vendo mi alma por una hamburguesa con papas fritas,2021-04-26 04:29:46,es
312,OtroIndignado_,Aquí donde venden Hamburguesa con carne de Búfalo?,2021-04-26 04:20:53,ca
313,Fernnandanu,Nada mejor que una wena hamburguesa con una kguamita.,2021-04-26 03:55:01,es
314,Hilx25,"Joda en el trabajo todos los días me dan una hamburguesa con papitas, ya de tanto hacerlas ni me provocan",2021-04-26 03:52:09,es
315,paulabordok,dios tramitame una hamburguesa con papas con cheddar,2021-04-26 03:49:20,es
316,eljuanlove,"@luchalibreaaa No le están dando el respeto que se merece, denle el campeonato a quien sea no importa que sea niño… https://t.co/pdtYBXrTEI",2021-04-26 03:45:31,es
317,nanijbfans94,"Mala idea comer gomitas, Snickers, hamburguesa, con una salsa pesada, queso suizo, papas fritas, refresco y torta d… https://t.co/bXHOcC8Xlg",2021-04-26 03:42:32,es
318,CursedBleed,@ST4RSORCERESS +primero se fijó en la hamburguesa con algo de temor que se saliera todo de lugar pero al final prop… https://t.co/SBLapYtZjl,2021-04-26 03:40:00,es
319,sequera98,Me convertí en lo que algún día jure odiar.............me baje una hamburguesa con agua.....,2021-04-26 03:29:53,es
320,IFORESPOS,quiero una hamburguesa con papas tengo hambre,2021-04-26 03:29:00,es
321,HeyBlanquet,Y si mejor no salgo y me pido una pizza o una hamburguesa con boneless 😶,2021-04-26 03:23:29,es
322,miaborghi,QUÉ ganas de una buena hamburguesa con papas fritas culiau,2021-04-26 03:19:46,es
323,yaztvr,"Todos me preguntan ""si necesitas algo me dices""
NECESITO UNA HAMBURGUESA CON TOCINO Y TACOS DE BARBACOA.
Pero eso no va a pasar pronto😪",2021-04-26 03:15:45,es
324,chanchullo__,@gualex_Trex Gracias .... soy una hamburguesa con 4g no te preocupes.  Te identificas cuando hagas el pedido del jueves.,2021-04-26 03:03:04,es
325,rebesaga_,"ay no amiga, como q te comes tu hamburguesa con lechuga en lugar de pan",2021-04-26 02:55:32,es
326,tgookie,"Para una tarea tuve que hacer un menú personal, y en la cena puse que iba cenar cereal con yogurt y plátano pero me… https://t.co/sadc0GLtFZ",2021-04-26 02:51:12,es
327,Soofiacarla,"Con el covid perdi 2kg, hoy una semana después, comi asado, hamburguesa con papas fritas y una banda de golosinas,… https://t.co/QkBjLpPtrN",2021-04-26 02:48:21,es
328,MelinaFelix10,Una hamburguesa con papas bastarían para calmar esta crisis existencial..,2021-04-26 02:42:37,es
329,_sklant29,"Me trajeron una hamburguesa con papitas, pero ando con una  acidez que me esta acabando. 
Lo siento 🍔🍟",2021-04-26 02:28:46,es
330,M_Pauli10,Quiero hamburguesa con un millón de papitas a la francesa :(,2021-04-26 02:23:22,es
331,28MariaC,"Estoy que me como una hamburguesa con coca cola bien bueenaa.
Me la merezco 😌",2021-04-26 02:23:20,es
332,Martin02302,No me caera del cielo una hamburguesa con papas fritas ? 🤔😭,2021-04-26 02:12:31,es
333,rubensalcocer93,Lo mejor una hamburguesa con queso.,2021-04-26 02:07:46,es
334,brianna_miag,Necesito hamburguesa con papas fritas,2021-04-26 02:07:34,es
335,A_sweet_place,Me acabo de comer una hamburguesa con triple carne... De la nada me dieron ganas de hacer ejercicio 😔👍🏿,2021-04-26 02:05:23,es
336,Lago_js,Que ganas de hamburguesa con papitas y terminar con un helado bien deli.,2021-04-26 02:04:34,es
337,iTWiST3D,"me tomé una speed y ahora me estoy clavando una hamburguesa con papas fritas y una Coca-Cola, si ven que me morí ya saben que pasó.",2021-04-26 01:49:19,es
338,Xiomaraaa__,me pedí una hamburguesa con papas fritas porque estoy triste  :(🐷,2021-04-26 01:44:14,es
339,AymaraMercado,Unas ganas de comer una hamburguesa con papasssss aaaqq,2021-04-26 01:42:18,es
340,mayakhamis,Me sentaría en esa butacas tipo diner gringo y me serviría su wena hamburguesa con tocino y french fries y la mega Coca Cola. #Oscars2021,2021-04-26 01:38:08,es
341,ltcopyof28,Me estaba por pedir alta hamburguesa con guarnición de mandioca frita porque tenía un cupón en pedidosya y antes de… https://t.co/ZFewJDMwi2,2021-04-26 01:36:15,es
342,firecatswitch,hay pequeños placeres en la vida como bailar work de Rihanna mientras haces hamburguesa con Paul mientras que estorba más de lo que hace 🥰,2021-04-26 01:32:59,es
343,Karlacorinn,Súper hipócrita de mi parte tomarme un jugo verde después de chingarme una hamburguesa con papas 🙃,2021-04-26 01:31:29,es
344,mateogogui,Después de 15 horas sin comer nada finalmente me comí una deliciosa hamburguesa con champiñones y una orden de bone… https://t.co/xsSnzqkZHw,2021-04-26 01:31:20,es
345,Butterflyforjh,"QUIERO COMERME UNA HAMBURGUESA CON PAPAZ BAÑADAS DE KETCHUP 

ARMY VOTA POR BTS 🇦🇷
I vote for #Dynamite by @BTS_twt… https://t.co/ZTA8NUHUZQ",2021-04-26 01:30:36,es
